temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,GasRow,Co2,LPG,timestamp
23.99,59.5,0.0,2023.0,2025-04-04,09:09:35,99.73,1,259,4046,1213.8,809.2,2025-04-04 09:09:35
24.08,59.3,0.0,2021.0,2025-04-04,09:09:47,99.69,1,260,4042,1212.6,808.4,2025-04-04 09:09:47
24.21,58.95,0.01,2024.0,2025-04-04,09:09:59,99.64,1,261,4048,1214.4,809.6,2025-04-04 09:09:59
24.33,58.72,0.01,2020.5,2025-04-04,09:10:11,99.59,1,262,4041,1212.3,808.2,2025-04-04 09:10:11
24.46,58.45,0.01,2026.5,2025-04-04,09:10:23,99.54,1,263,4053,1215.9,810.6,2025-04-04 09:10:23
24.54,58.22,0.02,2013.5,2025-04-04,09:10:35,99.5,1,264,4027,1208.1,805.4,2025-04-04 09:10:35
24.71,58.2,0.02,2016.5,2025-04-04,09:10:48,99.44,1,265,4033,1209.9,806.6,2025-04-04 09:10:48
24.81,57.97,0.02,2015.5,2025-04-04,09:11:00,99.39,1,266,4031,1209.3,806.2,2025-04-04 09:11:00
24.92,57.74,0.03,2007.5,2025-04-04,09:11:12,99.35,1,267,4015,1204.5,803.0,2025-04-04 09:11:12
25.02,57.54,0.03,2010.5,2025-04-04,09:11:24,99.3,1,268,4021,1206.3,804.2,2025-04-04 09:11:24
25.15,57.28,0.03,2016.0,2025-04-04,09:11:36,99.25,1,269,4032,1209.6,806.4,2025-04-04 09:11:36
25.27,57.09,0.04,2008.0,2025-04-04,09:11:48,99.21,1,270,4016,1204.8,803.2,2025-04-04 09:11:48
25.35,56.84,0.04,2011.0,2025-04-04,09:11:59,99.16,1,271,4022,1206.6,804.4,2025-04-04 09:11:59
25.45,56.5,0.04,2003.0,2025-04-04,09:12:11,99.11,1,272,4006,1201.8,801.2,2025-04-04 09:12:11
25.54,56.33,0.05,2014.5,2025-04-04,09:12:23,99.07,1,273,4029,1208.7,805.8,2025-04-04 09:12:23
25.65,56.1,0.05,2008.0,2025-04-04,09:12:35,99.02,1,274,4016,1204.8,803.2,2025-04-04 09:12:35
25.74,55.98,0.05,2009.5,2025-04-04,09:12:46,98.97,1,275,4019,1205.7,803.8,2025-04-04 09:12:46
25.82,55.9,0.06,2010.0,2025-04-04,09:12:58,98.93,1,276,4020,1206.0,804.0,2025-04-04 09:12:58
26.02,55.97,0.06,2008.5,2025-04-04,09:13:10,98.88,1,277,4017,1205.1,803.4,2025-04-04 09:13:10
26.36,55.94,0.06,2008.0,2025-04-04,09:13:22,98.83,1,278,4016,1204.8,803.2,2025-04-04 09:13:22
26.55,55.89,0.07,2004.5,2025-04-04,09:13:34,98.78,1,279,4009,1202.7,801.8,2025-04-04 09:13:34
26.43,55.31,0.07,2008.0,2025-04-04,09:13:46,98.74,1,280,4016,1204.8,803.2,2025-04-04 09:13:46
26.46,55.21,0.07,2002.5,2025-04-04,09:13:58,98.69,1,281,4005,1201.5,801.0,2025-04-04 09:13:58
26.51,54.97,0.08,2007.0,2025-04-04,09:14:10,98.64,1,282,4014,1204.2,802.8,2025-04-04 09:14:10
26.57,54.77,0.08,2004.5,2025-04-04,09:14:22,98.59,1,283,4009,1202.7,801.8,2025-04-04 09:14:22
26.62,54.39,0.08,1992.5,2025-04-04,09:14:34,98.54,1,284,3985,1195.5,797.0,2025-04-04 09:14:34
26.66,54.28,0.09,2011.5,2025-04-04,09:14:46,98.5,1,285,4023,1206.9,804.6,2025-04-04 09:14:46
26.67,54.27,0.09,2005.5,2025-04-04,09:14:58,98.45,1,286,4011,1203.3,802.2,2025-04-04 09:14:58
26.69,54.07,0.09,2001.5,2025-04-04,09:15:10,98.4,1,287,4003,1200.9,800.6,2025-04-04 09:15:10
26.75,54.04,0.1,1960.5,2025-04-04,09:15:22,98.35,1,288,3921,1176.3,784.2,2025-04-04 09:15:22
26.78,54.15,0.1,1995.0,2025-04-04,09:15:34,98.31,1,289,3990,1197.0,798.0,2025-04-04 09:15:34
26.78,54.08,0.1,1992.5,2025-04-04,09:15:46,98.26,1,290,3985,1195.5,797.0,2025-04-04 09:15:46
26.8,54.09,0.11,1993.5,2025-04-04,09:15:57,98.21,1,291,3987,1196.1,797.4,2025-04-04 09:15:57
27.03,54.67,0.11,2008.0,2025-04-04,09:16:09,98.17,1,292,4016,1204.8,803.2,2025-04-04 09:16:09
27.34,55.65,0.11,2015.5,2025-04-04,09:16:21,98.12,1,293,4031,1209.3,806.2,2025-04-04 09:16:21
27.47,54.82,0.12,2016.0,2025-04-04,09:16:33,98.07,1,294,4032,1209.6,806.4,2025-04-04 09:16:33
27.55,54.16,0.12,2016.0,2025-04-04,09:16:45,98.03,1,295,4032,1209.6,806.4,2025-04-04 09:16:45
27.61,53.66,0.12,2014.5,2025-04-04,09:16:56,97.98,1,296,4029,1208.7,805.8,2025-04-04 09:16:56
27.65,53.28,0.13,2016.0,2025-04-04,09:17:08,97.93,1,297,4032,1209.6,806.4,2025-04-04 09:17:08
27.69,53.09,0.13,2015.5,2025-04-04,09:17:20,97.88,1,298,4031,1209.3,806.2,2025-04-04 09:17:20
27.71,52.94,0.13,2011.0,2025-04-04,09:17:32,97.84,1,299,4022,1206.6,804.4,2025-04-04 09:17:32
27.76,52.7,0.14,2008.5,2025-04-04,09:17:44,97.79,1,300,4017,1205.1,803.4,2025-04-04 09:17:44
27.76,52.51,0.14,2016.5,2025-04-04,09:17:56,97.74,1,301,4033,1209.9,806.6,2025-04-04 09:17:56
27.78,52.34,0.14,2017.5,2025-04-04,09:18:07,97.7,1,302,4035,1210.5,807.0,2025-04-04 09:18:07
27.78,52.25,0.15,2014.5,2025-04-04,09:18:19,97.65,1,303,4029,1208.7,805.8,2025-04-04 09:18:19
27.81,52.24,0.15,2013.0,2025-04-04,09:18:31,97.6,1,304,4026,1207.8,805.2,2025-04-04 09:18:31
27.84,52.09,0.15,2015.5,2025-04-04,09:18:43,97.56,1,305,4031,1209.3,806.2,2025-04-04 09:18:43
27.87,52.01,0.16,2016.0,2025-04-04,09:18:54,97.51,1,306,4032,1209.6,806.4,2025-04-04 09:18:54
27.91,51.92,0.16,2014.5,2025-04-04,09:19:06,97.46,1,307,4029,1208.7,805.8,2025-04-04 09:19:06
27.94,51.91,0.16,2014.0,2025-04-04,09:19:18,97.42,1,308,4028,1208.4,805.6,2025-04-04 09:19:18
27.92,51.6,0.17,2016.0,2025-04-04,09:19:30,97.37,1,309,4032,1209.6,806.4,2025-04-04 09:19:30
27.92,51.5,0.17,2015.0,2025-04-04,09:19:42,97.32,1,310,4030,1209.0,806.0,2025-04-04 09:19:42
27.94,51.48,0.17,2014.5,2025-04-04,09:19:54,97.27,1,311,4029,1208.7,805.8,2025-04-04 09:19:54
27.93,51.34,0.18,2010.0,2025-04-04,09:20:06,97.22,1,312,4020,1206.0,804.0,2025-04-04 09:20:06
27.94,51.28,0.18,2015.5,2025-04-04,09:20:18,97.18,1,313,4031,1209.3,806.2,2025-04-04 09:20:18
27.99,51.25,0.18,2018.5,2025-04-04,09:20:30,97.13,1,314,4037,1211.1,807.4,2025-04-04 09:20:30
28.02,51.25,0.19,2013.5,2025-04-04,09:20:42,97.08,1,315,4027,1208.1,805.4,2025-04-04 09:20:42
28.05,51.25,0.19,2022.5,2025-04-04,09:20:54,97.04,1,316,4045,1213.5,809.0,2025-04-04 09:20:54
28.05,51.25,0.19,2012.5,2025-04-04,09:21:05,96.99,1,317,4025,1207.5,805.0,2025-04-04 09:21:05
28.08,51.18,0.2,2025.5,2025-04-04,09:21:19,96.94,1,318,4051,1215.3,810.2,2025-04-04 09:21:19
28.1,51.13,0.2,2014.0,2025-04-04,09:21:30,96.89,1,319,4028,1208.4,805.6,2025-04-04 09:21:30
28.12,51.1,0.2,2010.5,2025-04-04,09:21:42,96.84,1,320,4021,1206.3,804.2,2025-04-04 09:21:42
28.13,50.9,0.21,2013.5,2025-04-04,09:21:54,96.8,1,321,4027,1208.1,805.4,2025-04-04 09:21:54
28.11,50.7,0.21,2008.0,2025-04-04,09:22:06,96.75,1,322,4016,1204.8,803.2,2025-04-04 09:22:06
28.12,50.52,0.21,2014.0,2025-04-04,09:22:21,96.69,1,323,4028,1208.4,805.6,2025-04-04 09:22:21
28.13,50.42,0.22,2011.0,2025-04-04,09:22:32,96.64,1,324,4022,1206.6,804.4,2025-04-04 09:22:32
28.14,50.3,0.22,2003.0,2025-04-04,09:22:44,96.6,1,325,4006,1201.8,801.2,2025-04-04 09:22:44
28.14,50.14,0.22,2009.5,2025-04-04,09:22:56,96.55,1,326,4019,1205.7,803.8,2025-04-04 09:22:56
28.15,50.07,0.23,2013.5,2025-04-04,09:23:08,96.5,1,327,4027,1208.1,805.4,2025-04-04 09:23:08
28.16,50.04,0.23,2009.5,2025-04-04,09:23:20,96.46,1,328,4019,1205.7,803.8,2025-04-04 09:23:20
28.18,50.11,0.23,2011.0,2025-04-04,09:23:31,96.41,1,329,4022,1206.6,804.4,2025-04-04 09:23:31
28.2,50.18,0.24,2011.5,2025-04-04,09:23:43,96.36,1,330,4023,1206.9,804.6,2025-04-04 09:23:43
28.24,50.16,0.24,2010.5,2025-04-04,09:23:55,96.32,1,331,4021,1206.3,804.2,2025-04-04 09:23:55
28.26,50.13,0.24,2016.5,2025-04-04,09:24:07,96.27,1,332,4033,1209.9,806.6,2025-04-04 09:24:07
28.25,50.14,0.25,2010.5,2025-04-04,09:24:19,96.22,1,333,4021,1206.3,804.2,2025-04-04 09:24:19
28.29,50.25,0.25,2011.5,2025-04-04,09:24:31,96.17,1,334,4023,1206.9,804.6,2025-04-04 09:24:31
28.3,50.25,0.25,2009.5,2025-04-04,09:24:42,96.13,1,335,4019,1205.7,803.8,2025-04-04 09:24:42
28.33,50.18,0.26,2008.0,2025-04-04,09:24:54,96.08,1,336,4016,1204.8,803.2,2025-04-04 09:24:54
28.32,50.15,0.26,2010.5,2025-04-04,09:25:06,96.03,1,337,4021,1206.3,804.2,2025-04-04 09:25:06
28.34,50.03,0.26,2009.5,2025-04-04,09:25:18,95.99,1,338,4019,1205.7,803.8,2025-04-04 09:25:18
28.35,49.9,0.27,2012.5,2025-04-04,09:25:30,95.94,1,339,4025,1207.5,805.0,2025-04-04 09:25:30
28.33,49.74,0.27,2008.0,2025-04-04,09:25:42,95.89,1,340,4016,1204.8,803.2,2025-04-04 09:25:42
28.35,49.67,0.27,2023.0,2025-04-04,09:25:53,95.84,1,341,4046,1213.8,809.2,2025-04-04 09:25:53
28.36,49.67,0.28,2010.0,2025-04-04,09:26:05,95.8,1,342,4020,1206.0,804.0,2025-04-04 09:26:05
28.34,49.58,0.28,2010.0,2025-04-04,09:26:17,95.75,1,343,4020,1206.0,804.0,2025-04-04 09:26:17
28.33,49.56,0.28,2013.5,2025-04-04,09:26:29,95.7,1,344,4027,1208.1,805.4,2025-04-04 09:26:29
28.3,49.46,0.28,2007.5,2025-04-04,09:26:40,95.66,1,345,4015,1204.5,803.0,2025-04-04 09:26:40
28.26,49.64,0.29,2007.0,2025-04-04,09:26:52,95.61,1,346,4014,1204.2,802.8,2025-04-04 09:26:52
28.23,49.75,0.29,2008.0,2025-04-04,09:27:04,95.56,1,347,4016,1204.8,803.2,2025-04-04 09:27:04
28.25,49.71,0.29,2027.5,2025-04-04,09:27:16,95.52,1,348,4055,1216.5,811.0,2025-04-04 09:27:16
28.26,49.64,0.3,2009.0,2025-04-04,09:27:27,95.47,1,349,4018,1205.4,803.6,2025-04-04 09:27:27
28.27,49.53,0.3,2015.5,2025-04-04,09:27:39,95.42,1,350,4031,1209.3,806.2,2025-04-04 09:27:39
28.28,49.44,0.3,2008.5,2025-04-04,09:27:51,95.38,1,351,4017,1205.1,803.4,2025-04-04 09:27:51
28.23,49.23,0.31,2014.5,2025-04-04,09:28:03,95.33,1,352,4029,1208.7,805.8,2025-04-04 09:28:03
28.21,49.35,0.31,2008.0,2025-04-04,09:28:16,95.28,1,353,4016,1204.8,803.2,2025-04-04 09:28:16
28.21,49.39,0.32,2014.5,2025-04-04,09:28:30,95.22,1,354,4029,1208.7,805.8,2025-04-04 09:28:30
28.24,49.42,0.32,2014.5,2025-04-04,09:28:45,95.16,1,355,4029,1208.7,805.8,2025-04-04 09:28:45
28.24,49.39,0.32,2047.5,2025-04-04,09:28:57,95.11,1,356,4095,1228.5,819.0,2025-04-04 09:28:57
28.25,49.28,0.33,2005.0,2025-04-04,09:29:09,95.07,1,357,4010,1203.0,802.0,2025-04-04 09:29:09
28.26,49.26,0.33,1979.5,2025-04-04,09:29:21,95.02,1,358,3959,1187.7,791.8,2025-04-04 09:29:21
28.25,49.04,0.37,2025.5,2025-04-04,09:31:45,94.45,1,359,4051,1215.3,810.2,2025-04-04 09:31:45
28.26,48.93,0.37,2015.5,2025-04-04,09:31:59,94.39,1,360,4031,1209.3,806.2,2025-04-04 09:31:59
28.23,48.98,0.38,2016.0,2025-04-04,09:32:11,94.34,1,361,4032,1209.6,806.4,2025-04-04 09:32:11
28.27,48.98,0.38,2014.5,2025-04-04,09:32:23,94.3,1,362,4029,1208.7,805.8,2025-04-04 09:32:23
28.27,48.97,0.38,2015.0,2025-04-04,09:32:35,94.25,1,363,4030,1209.0,806.0,2025-04-04 09:32:35
28.3,48.89,0.39,2013.5,2025-04-04,09:32:47,94.2,1,364,4027,1208.1,805.4,2025-04-04 09:32:47
28.3,48.87,0.39,2013.5,2025-04-04,09:32:59,94.15,1,365,4027,1208.1,805.4,2025-04-04 09:32:59
28.32,48.88,0.39,2016.0,2025-04-04,09:33:11,94.11,1,366,4032,1209.6,806.4,2025-04-04 09:33:11
28.3,48.72,0.4,2014.5,2025-04-04,09:33:23,94.06,1,367,4029,1208.7,805.8,2025-04-04 09:33:23
28.31,48.72,0.4,2015.0,2025-04-04,09:33:34,94.01,1,368,4030,1209.0,806.0,2025-04-04 09:33:34
28.28,48.7,0.4,1939.5,2025-04-04,09:33:46,93.97,1,369,3879,1163.7,775.8,2025-04-04 09:33:46
28.29,48.65,0.41,2015.5,2025-04-04,09:33:58,93.92,1,370,4031,1209.3,806.2,2025-04-04 09:33:58
28.27,48.48,0.41,2013.5,2025-04-04,09:34:10,93.87,1,371,4027,1208.1,805.4,2025-04-04 09:34:10
28.25,48.42,0.41,2008.0,2025-04-04,09:34:21,93.83,1,372,4016,1204.8,803.2,2025-04-04 09:34:21
28.26,48.49,0.42,2013.5,2025-04-04,09:34:33,93.78,1,373,4027,1208.1,805.4,2025-04-04 09:34:33
28.25,48.51,0.42,1992.5,2025-04-04,09:34:45,93.73,1,374,3985,1195.5,797.0,2025-04-04 09:34:45
28.26,48.51,0.42,2017.5,2025-04-04,09:34:59,93.68,1,375,4035,1210.5,807.0,2025-04-04 09:34:59
28.23,48.56,0.43,2017.0,2025-04-04,09:35:11,93.63,1,376,4034,1210.2,806.8,2025-04-04 09:35:11
28.26,48.6,0.43,2024.0,2025-04-04,09:35:23,93.58,1,377,4048,1214.4,809.6,2025-04-04 09:35:23
28.28,48.6,0.43,2021.5,2025-04-04,09:35:36,93.53,1,378,4043,1212.9,808.6,2025-04-04 09:35:36
28.25,48.59,0.44,2015.0,2025-04-04,09:35:48,93.48,1,379,4030,1209.0,806.0,2025-04-04 09:35:48
28.27,48.55,0.44,2014.0,2025-04-04,09:35:59,93.44,1,380,4028,1208.4,805.6,2025-04-04 09:35:59
28.24,48.54,0.44,2016.0,2025-04-04,09:36:11,93.39,1,381,4032,1209.6,806.4,2025-04-04 09:36:11
28.25,48.56,0.45,2029.5,2025-04-04,09:36:23,93.34,1,382,4059,1217.7,811.8,2025-04-04 09:36:23
28.26,48.55,0.45,2016.5,2025-04-04,09:36:34,93.3,1,383,4033,1209.9,806.6,2025-04-04 09:36:34
28.29,48.5,0.45,2019.0,2025-04-04,09:36:46,93.25,1,384,4038,1211.4,807.6,2025-04-04 09:36:46
28.32,48.46,0.46,2016.5,2025-04-04,09:36:58,93.2,1,385,4033,1209.9,806.6,2025-04-04 09:36:58
28.35,48.41,0.46,2005.5,2025-04-04,09:37:10,93.16,1,386,4011,1203.3,802.2,2025-04-04 09:37:10
28.37,48.37,0.46,2017.5,2025-04-04,09:37:22,93.11,1,387,4035,1210.5,807.0,2025-04-04 09:37:22
28.41,48.33,0.47,2017.5,2025-04-04,09:37:34,93.06,1,388,4035,1210.5,807.0,2025-04-04 09:37:34
28.43,48.28,0.47,2015.5,2025-04-04,09:37:46,93.01,1,389,4031,1209.3,806.2,2025-04-04 09:37:46
28.45,48.26,0.47,2015.5,2025-04-04,09:37:57,92.97,1,390,4031,1209.3,806.2,2025-04-04 09:37:57
28.47,48.16,0.48,2014.0,2025-04-04,09:38:09,92.92,1,391,4028,1208.4,805.6,2025-04-04 09:38:09
28.46,48.1,0.48,2019.0,2025-04-04,09:38:21,92.88,1,392,4038,1211.4,807.6,2025-04-04 09:38:21
28.45,48.08,0.48,2016.0,2025-04-04,09:38:32,92.83,1,393,4032,1209.6,806.4,2025-04-04 09:38:32
28.44,48.1,0.49,2013.5,2025-04-04,09:38:44,92.78,1,394,4027,1208.1,805.4,2025-04-04 09:38:44
28.46,48.13,0.49,2017.0,2025-04-04,09:38:56,92.73,1,395,4034,1210.2,806.8,2025-04-04 09:38:56
28.47,48.11,0.49,2030.5,2025-04-04,09:39:08,92.69,1,396,4061,1218.3,812.2,2025-04-04 09:39:08
28.45,48.12,0.5,2019.0,2025-04-04,09:39:20,92.64,1,397,4038,1211.4,807.6,2025-04-04 09:39:20
28.47,48.1,0.5,2017.0,2025-04-04,09:39:32,92.59,1,398,4034,1210.2,806.8,2025-04-04 09:39:32
28.44,48.08,0.5,2011.0,2025-04-04,09:39:43,92.55,1,399,4022,1206.6,804.4,2025-04-04 09:39:43
28.44,48.04,0.51,2016.0,2025-04-04,09:39:55,92.5,1,400,4032,1209.6,806.4,2025-04-04 09:39:55
28.46,48.03,0.51,2021.0,2025-04-04,09:40:07,92.45,1,401,4042,1212.6,808.4,2025-04-04 09:40:07
28.42,48.02,0.51,2018.5,2025-04-04,09:40:19,92.41,1,402,4037,1211.1,807.4,2025-04-04 09:40:19
28.43,48.02,0.52,2017.0,2025-04-04,09:40:31,92.36,1,403,4034,1210.2,806.8,2025-04-04 09:40:31
28.41,48.02,0.52,2021.5,2025-04-04,09:40:42,92.31,1,404,4043,1212.9,808.6,2025-04-04 09:40:42
28.43,48.01,0.52,2023.5,2025-04-04,09:40:54,92.26,1,405,4047,1214.1,809.4,2025-04-04 09:40:54
28.43,47.97,0.53,2021.5,2025-04-04,09:41:06,92.22,1,406,4043,1212.9,808.6,2025-04-04 09:41:06
28.44,47.97,0.53,2018.5,2025-04-04,09:41:18,92.17,1,407,4037,1211.1,807.4,2025-04-04 09:41:18
28.43,47.94,0.53,2032.5,2025-04-04,09:41:30,92.12,1,408,4065,1219.5,813.0,2025-04-04 09:41:30
28.44,47.92,0.54,2017.5,2025-04-04,09:41:41,92.08,1,409,4035,1210.5,807.0,2025-04-04 09:41:41
28.44,47.9,0.54,2016.5,2025-04-04,09:41:53,92.03,1,410,4033,1209.9,806.6,2025-04-04 09:41:53
28.45,47.85,0.54,2023.5,2025-04-04,09:42:05,91.98,1,411,4047,1214.1,809.4,2025-04-04 09:42:05
28.42,47.88,0.55,2021.0,2025-04-04,09:42:17,91.93,1,412,4042,1212.6,808.4,2025-04-04 09:42:17
28.43,47.88,0.55,2017.0,2025-04-04,09:42:29,91.89,1,413,4034,1210.2,806.8,2025-04-04 09:42:29
28.44,47.87,0.55,2045.5,2025-04-04,09:42:40,91.84,1,414,4091,1227.3,818.2,2025-04-04 09:42:40
28.44,47.85,0.55,2019.0,2025-04-04,09:42:52,91.79,1,415,4038,1211.4,807.6,2025-04-04 09:42:52
28.44,47.9,0.56,2019.0,2025-04-04,09:43:04,91.75,1,416,4038,1211.4,807.6,2025-04-04 09:43:04
28.42,47.89,0.56,2023.5,2025-04-04,09:43:16,91.7,1,417,4047,1214.1,809.4,2025-04-04 09:43:16
28.38,47.81,0.56,2021.5,2025-04-04,09:43:28,91.65,1,418,4043,1212.9,808.6,2025-04-04 09:43:28
28.28,47.76,0.57,2021.5,2025-04-04,09:43:40,91.61,1,419,4043,1212.9,808.6,2025-04-04 09:43:40
28.27,47.86,0.57,2021.5,2025-04-04,09:43:52,91.56,1,420,4043,1212.9,808.6,2025-04-04 09:43:52
28.27,47.89,0.57,2024.0,2025-04-04,09:44:03,91.51,1,421,4048,1214.4,809.6,2025-04-04 09:44:03
28.24,48.0,0.58,1987.5,2025-04-04,09:44:15,91.47,1,422,3975,1192.5,795.0,2025-04-04 09:44:15
28.24,48.01,0.58,2024.0,2025-04-04,09:44:27,91.42,1,423,4048,1214.4,809.6,2025-04-04 09:44:27
28.26,48.0,0.58,2025.5,2025-04-04,09:44:38,91.37,1,424,4051,1215.3,810.2,2025-04-04 09:44:38
28.27,47.97,0.59,2022.5,2025-04-04,09:44:50,91.33,1,425,4045,1213.5,809.0,2025-04-04 09:44:50
28.28,47.96,0.59,2029.5,2025-04-04,09:45:02,91.28,1,426,4059,1217.7,811.8,2025-04-04 09:45:02
28.34,47.95,0.59,2023.5,2025-04-04,09:45:14,91.23,1,427,4047,1214.1,809.4,2025-04-04 09:45:14
28.34,48.02,0.6,2026.0,2025-04-04,09:45:26,91.18,1,428,4052,1215.6,810.4,2025-04-04 09:45:26
28.35,48.06,0.6,2024.0,2025-04-04,09:45:38,91.14,1,429,4048,1214.4,809.6,2025-04-04 09:45:38
28.33,47.95,0.6,2019.0,2025-04-04,09:45:50,91.09,1,430,4038,1211.4,807.6,2025-04-04 09:45:50
28.35,47.9,0.61,2024.0,2025-04-04,09:46:02,91.04,1,431,4048,1214.4,809.6,2025-04-04 09:46:02
28.35,47.91,0.61,2025.5,2025-04-04,09:46:13,91.0,1,432,4051,1215.3,810.2,2025-04-04 09:46:13
28.35,47.9,0.61,2025.5,2025-04-04,09:46:25,90.95,1,433,4051,1215.3,810.2,2025-04-04 09:46:25
28.35,47.87,0.62,2021.5,2025-04-04,09:46:37,90.9,1,434,4043,1212.9,808.6,2025-04-04 09:46:37
28.31,47.85,0.62,2024.0,2025-04-04,09:46:48,90.86,1,435,4048,1214.4,809.6,2025-04-04 09:46:48
28.27,47.82,0.62,2027.0,2025-04-04,09:47:00,90.81,1,436,4054,1216.2,810.8,2025-04-04 09:47:00
28.2,47.76,0.63,2023.0,2025-04-04,09:47:12,90.76,1,437,4046,1213.8,809.2,2025-04-04 09:47:12
28.21,47.9,0.63,2024.0,2025-04-04,09:47:24,90.71,1,438,4048,1214.4,809.6,2025-04-04 09:47:24
28.22,47.95,0.63,2019.5,2025-04-04,09:47:36,90.67,1,439,4039,1211.7,807.8,2025-04-04 09:47:36
28.21,47.92,0.64,2026.0,2025-04-04,09:47:48,90.62,1,440,4052,1215.6,810.4,2025-04-04 09:47:48
28.19,47.95,0.64,2024.0,2025-04-04,09:48:00,90.57,1,441,4048,1214.4,809.6,2025-04-04 09:48:00
28.16,48.0,0.64,2027.5,2025-04-04,09:48:11,90.53,1,442,4055,1216.5,811.0,2025-04-04 09:48:11
28.17,48.03,0.65,2024.0,2025-04-04,09:48:23,90.48,1,443,4048,1214.4,809.6,2025-04-04 09:48:23
28.19,48.03,0.65,2024.5,2025-04-04,09:48:35,90.43,1,444,4049,1214.7,809.8,2025-04-04 09:48:35
28.21,48.03,0.65,1999.5,2025-04-04,09:48:47,90.39,1,445,3999,1199.7,799.8,2025-04-04 09:48:47
28.22,47.99,0.66,2025.5,2025-04-04,09:48:59,90.34,1,446,4051,1215.3,810.2,2025-04-04 09:48:59
28.26,47.95,0.66,2038.0,2025-04-04,09:49:10,90.29,1,447,4076,1222.8,815.2,2025-04-04 09:49:10
28.23,47.85,0.66,2024.5,2025-04-04,09:49:22,90.25,1,448,4049,1214.7,809.8,2025-04-04 09:49:22
28.23,47.9,0.67,2027.5,2025-04-04,09:49:34,90.2,1,449,4055,1216.5,811.0,2025-04-04 09:49:34
28.2,47.89,0.67,2027.0,2025-04-04,09:49:46,90.15,1,450,4054,1216.2,810.8,2025-04-04 09:49:46
28.21,47.89,0.67,2025.5,2025-04-04,09:49:57,90.11,1,451,4051,1215.3,810.2,2025-04-04 09:49:57
28.23,47.9,0.68,2030.5,2025-04-04,09:50:09,90.06,1,452,4061,1218.3,812.2,2025-04-04 09:50:09
28.22,47.93,0.68,2028.5,2025-04-04,09:50:21,90.01,1,453,4057,1217.1,811.4,2025-04-04 09:50:21
28.24,47.92,0.68,2029.5,2025-04-04,09:50:33,89.97,1,454,4059,1217.7,811.8,2025-04-04 09:50:33
28.23,47.89,0.69,2029.0,2025-04-04,09:50:44,89.92,1,455,4058,1217.4,811.6,2025-04-04 09:50:44
28.25,47.87,0.69,2024.0,2025-04-04,09:50:56,89.87,1,456,4048,1214.4,809.6,2025-04-04 09:50:56
28.24,47.82,0.69,2024.5,2025-04-04,09:51:08,89.83,1,457,4049,1214.7,809.8,2025-04-04 09:51:08
28.26,47.8,0.7,2025.0,2025-04-04,09:51:20,89.78,1,458,4050,1215.0,810.0,2025-04-04 09:51:20
28.28,47.75,0.7,2026.0,2025-04-04,09:51:31,89.73,1,459,4052,1215.6,810.4,2025-04-04 09:51:31
28.29,47.69,0.7,2009.0,2025-04-04,09:51:43,89.69,1,460,4018,1205.4,803.6,2025-04-04 09:51:43
28.27,47.72,0.71,2023.0,2025-04-04,09:51:55,89.64,1,461,4046,1213.8,809.2,2025-04-04 09:51:55
28.23,47.75,0.71,2031.0,2025-04-04,09:52:07,89.59,1,462,4062,1218.6,812.4,2025-04-04 09:52:07
28.26,47.8,0.71,2033.0,2025-04-04,09:52:19,89.54,1,463,4066,1219.8,813.2,2025-04-04 09:52:19
28.28,47.81,0.72,2030.0,2025-04-04,09:52:31,89.5,1,464,4060,1218.0,812.0,2025-04-04 09:52:31
28.3,47.84,0.72,2029.5,2025-04-04,09:52:43,89.45,1,465,4059,1217.7,811.8,2025-04-04 09:52:43
28.32,47.73,0.72,2034.5,2025-04-04,09:52:55,89.4,1,466,4069,1220.7,813.8,2025-04-04 09:52:55
28.27,47.76,0.73,2030.5,2025-04-04,09:53:07,89.35,1,467,4061,1218.3,812.2,2025-04-04 09:53:07
28.26,47.77,0.73,2033.0,2025-04-04,09:53:19,89.31,1,468,4066,1219.8,813.2,2025-04-04 09:53:19
28.28,47.75,0.73,2029.5,2025-04-04,09:53:30,89.26,1,469,4059,1217.7,811.8,2025-04-04 09:53:30
28.31,47.73,0.74,1971.0,2025-04-04,09:53:42,89.21,1,470,3942,1182.6,788.4,2025-04-04 09:53:42
28.34,47.63,0.74,2046.0,2025-04-04,09:53:54,89.16,1,471,4092,1227.6,818.4,2025-04-04 09:53:54
28.39,47.55,0.74,2032.5,2025-04-04,09:54:06,89.12,1,472,4065,1219.5,813.0,2025-04-04 09:54:06
28.42,47.55,0.75,2027.0,2025-04-04,09:54:18,89.07,1,473,4054,1216.2,810.8,2025-04-04 09:54:18
28.42,47.48,0.75,2025.5,2025-04-04,09:54:30,89.02,1,474,4051,1215.3,810.2,2025-04-04 09:54:30
28.45,47.51,0.75,2029.5,2025-04-04,09:54:41,88.98,1,475,4059,1217.7,811.8,2025-04-04 09:54:41
28.44,47.52,0.76,2032.5,2025-04-04,09:54:54,88.93,1,476,4065,1219.5,813.0,2025-04-04 09:54:54
28.42,47.47,0.76,2032.5,2025-04-04,09:55:06,88.88,1,477,4065,1219.5,813.0,2025-04-04 09:55:06
28.43,47.42,0.76,2039.5,2025-04-04,09:55:17,88.83,1,478,4079,1223.7,815.8,2025-04-04 09:55:17
